mrp;price;product_category;rating;review_count;Nylon;Rayon;Spandex;polyester;Cotton;Modal;Elastane
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
38.00 ;28.50 ;Bras;3.8;30;71;0;0;0;0;0;29.5
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
38.00 ;30.40 ;Bras;4.3;375;86;0;14;0;0;0;0
36.00 ;27.00 ;Bras;4.6;61;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.3;1848;80;0;20;0;0;0;0
56.00 ;56.00 ;Bras;4.4;90;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
59.87 ;59.87 ;Bras;4.9;17;65;0;35;0;0;0;0
38.00 ;30.40 ;Bras;3.8;30;71;0;0;0;0;0;29.5
38.00 ;28.50 ;Bras;3.8;30;71;0;0;0;0;0;29.5
68.00 ;68.00 ;Bras;4.2;247;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
38.00 ;28.50 ;Bras;3.8;30;71;0;0;0;0;0;29.5
44.00 ;33.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
34.99 ;34.99 ;Bras;3.8;96;72;0;28;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
65.00 ;34.99 ;Bras;4.3;105;0;0;10;90;0;0;0
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
22.00 ;22.00 ;Panties;4.4;398;0;0;0;0;53;35;12
65.00 ;65.00 ;Bras;3.8;88;65;0;35;0;0;0;0
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
38.00 ;20.95 ;Bras;4.3;375;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
65.00 ;34.99 ;Bras;4.3;105;0;0;10;90;0;0;0
56.00 ;40.73 ;Bras;4.4;90;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
42.00 ;31.50 ;Bras;3.8;194;67;0;33;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;100;0;0;0;0;0;0
60.00 ;27.93 ;Bras;4.1;136;81;0;19;0;0;0;0
44.00 ;32.99 ;Bras;3.9;12;79;0;0;0;0;0;21.5
33.00 ;26.40 ;Panties;4.7;450;0;0;0;0;90;0;10
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;85;0;15;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;85;0;15;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
38.00 ;30.40 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.3;105;0;0;10;90;0;0;0
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
60.00 ;57.00 ;Bras;4.4;754;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
68.00 ;59.84 ;Bras;3.7;57;58;0;42;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1848;80;0;20;0;0;0;0
34.00 ;23.59 ;Bras;4.4;118;95;0;5;0;0;0;0
48.00 ;48.00 ;Bras;4.3;466;71;0;29;0;0;0;0
44.00 ;35.20 ;Bras;4;18;88;0;12;0;0;0;0
65.00 ;34.00 ;Bras;4.3;105;0;0;10;90;0;0;0
22.00 ;19.49 ;Panties;4.4;398;0;0;0;0;53;35;12
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
55.00 ;55.00 ;Bras;4;2;0;0;15;85;0;0;0
20.00 ;13.99 ;Panties;4.7;528;0;0;0;0;53;35;12
38.00 ;30.40 ;Bras;4.3;375;86;0;14;0;0;0;0
38.00 ;14.73 ;Bras;4.3;375;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
72.00 ;34.99 ;Bras;3.8;96;72;0;28;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.3;105;0;0;10;90;0;0;0
49.00 ;27.83 ;Panties;4.3;402;0;0;0;0;95;0;5
42.00 ;42.00 ;Bras;3.8;194;70;0;0;0;0;0;30
46.00 ;46.00 ;Bras;4.2;730;87;0;13;0;0;0;0
65.00 ;34.99 ;Bras;4.3;105;0;0;10;90;0;0;0
46.00 ;46.00 ;Bras;4.4;280;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
27.00 ;27.00 ;Panties;4.3;94;41;0;11;48;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
65.00 ;42.00 ;Bras;4.3;1848;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
49.78 ;49.78 ;Bras;4.2;959;85;0;15;0;0;0;0
18.00 ;14.40 ;Bras;4;509;89;0;11;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
65.00 ;39.90 ;Bras;4.3;105;0;0;10;90;0;0;0
59.99 ;59.99 ;Bras;4.4;753;82;0;18;0;0;0;0
38.00 ;28.50 ;Bras;3.8;30;71;0;0;0;0;0;29.5
38.00 ;18.95 ;Bras;4.3;375;86;0;14;0;0;0;0
18.00 ;14.40 ;Bras;4;509;89;0;11;0;0;0;0
36.00 ;24.99 ;Bras;4.6;61;72;0;0;0;0;0;28
44.00 ;35.20 ;Bras;4;18;88;0;12;0;0;0;0
68.00 ;68.00 ;Bras;4.2;247;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.2;161;82;0;18;0;0;0;0
72.00 ;72.00 ;Bras;3.8;96;72;0;28;0;0;0;0
65.00 ;34.99 ;Bras;4.3;105;0;0;10;90;0;0;0
60.00 ;35.98 ;Bras;4.9;17;65;0;35;0;0;0;0
55.00 ;55.00 ;Bras;4;2;0;0;15;85;0;0;0
38.00 ;16.28 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
27.00 ;27.00 ;Panties;4.3;94;41;0;11;48;0;0;0
11.00 ;11.00 ;Panties;4.4;71;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
38.00 ;18.71 ;Bras;4.3;375;86;0;14;0;0;0;0
22.00 ;15.90 ;Panties;4.3;14;0;0;0;0;92;0;8
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
42.00 ;36.50 ;Bras;3.8;194;67;0;33;0;0;0;0
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
38.00 ;21.89 ;Bras;4.3;375;86;0;14;0;0;0;0
46.00 ;34.49 ;Bras;4.3;466;71;0;29;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
36.00 ;32.00 ;Bras;4.6;61;72;0;0;0;0;0;28
68.00 ;34.99 ;Bras;4.2;247;80;0;20;0;0;0;0
48.00 ;48.00 ;Bras;4.4;754;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
38.00 ;17.02 ;Bras;4.3;375;86;0;14;0;0;0;0
46.00 ;46.00 ;Bras;4.2;162;82;0;18;0;0;0;0
42.00 ;42.00 ;Bras;3.8;194;70;0;0;0;0;0;30
33.00 ;33.00 ;Panties;3.8;12;72;0;0;0;0;0;28
44.00 ;33.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
42.00 ;42.00 ;Bras;3.8;194;70;0;0;0;0;0;30
65.00 ;65.00 ;Bras;4.3;105;0;0;10;90;0;0;0
48.00 ;29.35 ;Bras;4.3;466;71;0;29;0;0;0;0
27.00 ;14.99 ;Panties;4.3;94;41;0;11;48;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
27.00 ;27.00 ;Panties;4.3;94;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
65.00 ;34.99 ;Bras;4.3;105;0;0;10;90;0;0;0
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
38.00 ;21.89 ;Bras;4.3;375;86;0;14;0;0;0;0
44.00 ;33.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
38.00 ;25.60 ;Bras;4.3;375;86;0;14;0;0;0;0
38.00 ;38.00 ;Bras;3.8;30;71;0;0;0;0;0;29.5
38.00 ;38.00 ;Bras;3.8;30;71;0;0;0;0;0;29.5
33.00 ;23.30 ;Panties;3.9;90;72;0;0;0;0;0;28
18.00 ;18.00 ;Bras;4;509;89;0;11;0;0;0;0
56.00 ;56.00 ;Bras;4.4;90;82;0;18;0;0;0;0
38.00 ;38.00 ;Bras;4.3;375;100;0;0;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
60.00 ;48.00 ;Bras;4.4;753;82;0;18;0;0;0;0
49.99 ;49.99 ;Bras;4.2;959;85;0;15;0;0;0;0
56.00 ;20.89 ;Bras;4.4;90;82;0;18;0;0;0;0
25.00 ;25.00 ;Panties;4.2;32;78;0;22;0;0;0;0
55.00 ;55.00 ;Bras;4;2;0;0;15;85;0;0;0
38.00 ;38.00 ;Bras;4.3;375;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
38.00 ;28.50 ;Bras;3.8;30;0;71;0;0;0;0;29
33.00 ;33.00 ;Panties;3.9;90;72;0;0;0;0;0;28
49.99 ;49.99 ;Bras;4.9;17;65;0;35;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;87;0;13;0;0;0;0
42.00 ;42.00 ;Bras;3.8;194;70;0;0;0;0;0;30
65.00 ;22.99 ;Bras;3.8;88;65;0;35;0;0;0;0
42.00 ;29.31 ;Bras;3.8;194;67;0;33;0;0;0;0
48.00 ;48.00 ;Bras;4.4;754;100;0;0;0;0;0;0
38.00 ;24.79 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
32.00 ;32.00 ;Bras;4.6;61;72;0;0;0;0;0;28
33.00 ;33.00 ;Panties;3.8;12;72;0;0;0;0;0;28
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
44.00 ;35.20 ;Bras;4;18;88;0;12;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1848;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
20.00 ;13.70 ;Panties;4.7;528;0;0;0;0;53;35;12
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;87;0;13;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
71.69 ;71.69 ;Bras;4.3;105;0;0;10;90;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
32.00 ;18.13 ;Bras;3.8;71;0;0;0;0;92;0;8
18.00 ;14.90 ;Bras;4;509;100;0;0;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
65.00 ;62.00 ;Bras;4.4;806;91;0;9;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
65.00 ;34.99 ;Bras;3.8;88;65;0;35;0;0;0;0
42.00 ;31.50 ;Bras;3.8;194;67;0;33;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
38.00 ;38.00 ;Bras;4.3;375;100;0;0;0;0;0;0
38.00 ;34.12 ;Bras;4.3;375;86;0;14;0;0;0;0
60.00 ;27.93 ;Bras;4.1;136;81;0;19;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
46.00 ;34.50 ;Bras;4.3;466;71;0;29;0;0;0;0
32.00 ;22.99 ;Bras;3.8;71;0;0;0;0;92;0;8
65.00 ;65.00 ;Bras;4.3;308;0;0;0;100;0;0;0
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
27.00 ;27.00 ;Panties;4.3;94;82;0;18;0;0;0;0
44.00 ;33.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
36.00 ;27.00 ;Bras;4.6;61;72;0;0;0;0;0;28
56.00 ;56.00 ;Bras;4.4;90;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1848;80;0;20;0;0;0;0
46.00 ;46.00 ;Bras;4.3;466;71;0;29;0;0;0;0
65.00 ;65.00 ;Bras;4.3;105;0;0;10;90;0;0;0
60.00 ;34.99 ;Bras;4.9;17;65;0;35;0;0;0;0
72.00 ;72.00 ;Bras;3.8;96;72;0;28;0;0;0;0
38.00 ;30.40 ;Bras;4.3;375;86;0;14;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
55.00 ;39.97 ;Bras;4;2;0;0;15;85;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
30.00 ;30.00 ;Panties;4;46;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
38.00 ;28.50 ;Bras;3.8;30;71;0;0;0;0;0;29.5
60.00 ;48.00 ;Bras;4.4;753;100;0;0;0;0;0;0
60.00 ;28.14 ;Bras;4.9;17;65;0;35;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
54.99 ;54.99 ;Bras;4.4;90;82;0;18;0;0;0;0
46.00 ;46.00 ;Bras;4.2;161;82;0;18;0;0;0;0
46.00 ;34.50 ;Bras;4.3;466;71;0;29;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
38.00 ;26.00 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1848;80;0;20;0;0;0;0
44.00 ;33.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
46.00 ;46.00 ;Bras;4.4;280;87;0;13;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
33.85 ;33.85 ;Panties;3.9;90;72;0;0;0;0;0;28
38.00 ;25.99 ;Bras;3.8;30;71;0;0;0;0;0;29.5
39.00 ;21.00 ;Panties;4.7;150;93;0;7;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
38.00 ;30.40 ;Bras;4.3;375;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
44.00 ;35.20 ;Bras;4;18;88;0;12;0;0;0;0
44.00 ;44.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
44.00 ;33.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
60.00 ;52.00 ;Bras;4.4;753;82;0;18;0;0;0;0
27.00 ;27.00 ;Panties;4.3;94;82;0;18;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
38.00 ;26.00 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;62.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
38.00 ;30.40 ;Bras;4.3;375;86;0;14;0;0;0;0
38.00 ;38.00 ;Bras;4.3;375;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
44.00 ;38.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
22.00 ;22.00 ;Panties;4.4;398;0;0;0;0;53;35;12
38.00 ;28.50 ;Bras;3.8;30;71;0;0;0;0;0;29.5
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
46.00 ;39.99 ;Bras;4.4;280;100;0;0;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
38.00 ;38.00 ;Bras;3.8;30;71;0;0;0;0;0;29.5
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
38.00 ;35.64 ;Bras;4.3;375;86;0;14;0;0;0;0
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
46.00 ;31.99 ;Bras;4.3;466;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
10.35 ;10.35 ;Panties;4.4;71;100;0;0;0;0;0;0
46.00 ;46.00 ;Bras;4.2;161;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
60.00 ;34.99 ;Bras;4.4;754;100;0;0;0;0;0;0
19.00 ;19.00 ;Panties;4.1;60;86;0;14;0;0;0;0
20.00 ;10.50 ;Panties;4.7;528;0;0;0;89;0;0;11
38.00 ;20.39 ;Bras;4.3;375;86;0;14;0;0;0;0
19.98 ;19.98 ;Panties;4.7;528;0;0;0;0;53;35;12
46.00 ;39.50 ;Bras;4.3;466;71;0;29;0;0;0;0
60.00 ;48.00 ;Bras;4.4;754;82;0;18;0;0;0;0
65.00 ;56.95 ;Bras;4.3;105;0;0;10;90;0;0;0
60.00 ;48.00 ;Bras;4.4;753;82;0;18;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
60.00 ;39.95 ;Bras;4.9;17;65;0;35;0;0;0;0
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
46.00 ;29.99 ;Bras;4.4;280;87;0;13;0;0;0;0
38.00 ;24.96 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;49.99 ;Bras;3.8;88;65;0;35;0;0;0;0
38.00 ;28.50 ;Bras;4.3;375;86;0;14;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
68.00 ;68.00 ;Bras;4.2;247;80;0;20;0;0;0;0
59.99 ;59.99 ;Bras;4.4;753;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;85;0;15;0;0;0;0
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
55.00 ;48.75 ;Bras;4.2;584;0;0;15;85;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
72.00 ;72.00 ;Bras;3.8;96;72;0;28;0;0;0;0
44.00 ;33.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
38.00 ;38.00 ;Bras;4.3;375;100;0;0;0;0;0;0
38.00 ;23.44 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
44.00 ;33.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
46.00 ;39.50 ;Bras;4.3;466;71;0;29;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;100;0;0;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.3;1848;80;0;20;0;0;0;0
18.99 ;18.99 ;Panties;4.1;60;86;0;14;0;0;0;0
18.00 ;14.40 ;Bras;4;509;89;0;11;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
18.00 ;14.40 ;Bras;4;509;89;0;11;0;0;0;0
48.00 ;48.00 ;Bras;4.4;754;100;0;0;0;0;0;0
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
50.00 ;50.00 ;Bras;4.2;959;85;0;15;0;0;0;0
38.00 ;25.00 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
36.00 ;24.70 ;Bras;4.6;61;72;0;0;0;0;0;28
68.00 ;59.99 ;Bras;4.2;247;80;0;20;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
36.00 ;36.00 ;Bras;4.6;61;72;0;0;0;0;0;28
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
33.00 ;23.10 ;Panties;4.7;9;91;0;0;0;0;0;9
55.00 ;55.00 ;Bras;4;2;0;0;15;85;0;0;0
38.00 ;14.75 ;Bras;4.3;375;86;0;14;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;100;0;0;0;0;0;0
64.49 ;64.49 ;Bras;4.3;105;0;0;10;90;0;0;0
44.00 ;33.00 ;Bras;3.9;12;79;0;0;0;0;0;21.5
38.00 ;23.97 ;Bras;4.3;375;86;0;14;0;0;0;0
38.00 ;38.00 ;Bras;4.3;375;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
36.00 ;24.70 ;Bras;4.6;61;72;0;0;0;0;0;28
46.00 ;46.00 ;Bras;4.2;162;82;0;18;0;0;0;0
38.00 ;30.40 ;Bras;4.3;375;86;0;14;0;0;0;0
26.99 ;26.99 ;Panties;4;46;100;0;0;0;0;0;0
46.00 ;46.00 ;Bras;4.2;162;82;0;18;0;0;0;0
39.52 ;39.52 ;Bras;4.4;280;100;0;0;0;0;0;0
46.00 ;46.00 ;Bras;4.2;730;87;0;13;0;0;0;0
60.00 ;27.59 ;Bras;4.4;754;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
55.00 ;55.00 ;Bras;4.2;584;0;0;15;85;0;0;0
37.98 ;37.98 ;Bras;4.3;375;86;0;14;0;0;0;0
38.00 ;38.00 ;Bras;3.8;30;71;0;0;0;0;0;29.5
60.00 ;35.98 ;Bras;4.9;17;65;0;35;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
54.99 ;54.99 ;Bras;4.2;584;0;0;15;85;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
36.00 ;27.00 ;Bras;4.6;61;72;0;0;0;0;0;28
60.00 ;60.00 ;Bras;4.1;136;81;0;19;0;0;0;0
60.00 ;48.00 ;Bras;4.4;754;100;0;0;0;0;0;0
19.96 ;19.96 ;Panties;4.7;528;0;0;0;0;53;35;12
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
48.00 ;48.00 ;Bras;4.4;754;100;0;0;0;0;0;0
68.00 ;68.00 ;Bras;3.7;57;58;0;42;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;754;82;0;18;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
20.00 ;14.99 ;Panties;4.7;528;0;0;0;0;53;35;12
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
65.00 ;54.50 ;Bras;4.3;1848;80;0;20;0;0;0;0
60.00 ;48.00 ;Bras;4.4;753;82;0;18;0;0;0;0
38.00 ;28.50 ;Bras;3.8;30;71;0;0;0;0;0;29.5
56.00 ;23.09 ;Bras;4.4;90;82;0;18;0;0;0;0
68.00 ;68.00 ;Bras;4.2;247;80;0;20;0;0;0;0
55.00 ;55.00 ;Bras;4;2;0;0;15;85;0;0;0
59.74 ;59.74 ;Bras;4.9;17;65;0;35;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
46.00 ;39.50 ;Bras;4.3;466;71;0;29;0;0;0;0
38.00 ;30.40 ;Bras;4.3;375;86;0;14;0;0;0;0
18.00 ;12.00 ;Bras;4;509;100;0;0;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
68.00 ;39.88 ;Bras;3.7;57;58;0;42;0;0;0;0
25.00 ;25.00 ;Panties;4.2;32;78;0;22;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
72.00 ;72.00 ;Bras;3.8;96;72;0;28;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;100;0;0;0;0;0;0
38.00 ;30.99 ;Bras;4.3;375;86;0;14;0;0;0;0
36.00 ;24.99 ;Bras;4.6;61;72;0;0;0;0;0;28
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
60.00 ;45.20 ;Bras;4.9;17;65;0;35;0;0;0;0
34.00 ;34.00 ;Bras;4.4;118;95;0;5;0;0;0;0
46.00 ;46.00 ;Bras;4.2;730;87;0;13;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
60.00 ;60.00 ;Bras;4.9;17;65;0;35;0;0;0;0
38.00 ;21.89 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;806;91;0;9;0;0;0;0
68.00 ;54.07 ;Bras;4.2;247;80;0;20;0;0;0;0
50.00 ;50.00 ;Bras;4.1;467;0;0;0;100;0;0;0
38.00 ;20.39 ;Bras;4.3;375;86;0;14;0;0;0;0
36.00 ;27.00 ;Bras;4.6;61;72;0;0;0;0;0;28
36.00 ;27.00 ;Bras;4.6;61;72;0;0;0;0;0;28
65.00 ;22.89 ;Bras;3.8;88;65;0;35;0;0;0;0
38.00 ;38.00 ;Bras;4.3;375;100;0;0;0;0;0;0
65.00 ;47.98 ;Bras;4.3;105;0;0;10;90;0;0;0
72.00 ;72.00 ;Bras;3.8;96;72;0;28;0;0;0;0
46.00 ;46.00 ;Bras;4.4;280;100;0;0;0;0;0;0
38.00 ;23.58 ;Bras;4.3;375;86;0;14;0;0;0;0
65.00 ;65.00 ;Bras;4.4;1137;80;0;20;0;0;0;0
60.00 ;60.00 ;Bras;4.4;753;82;0;18;0;0;0;0
