mrp,price,product_category,rating,review_count,Nylon,Rayon,Spandex,polyester,Cotton,Modal,Elastane,Classe
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
38.0,15.62,1,4.3,382,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
38.0,12.07,1,4.3,382,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
33.0,33.0,0,4.2,16,0,0,0,0,95,0,5.0,0
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
59.99,59.99,1,4.4,772,82,0,18,0,0,0,0.0,1
44.0,44.0,0,4.6,105,0,0,0,0,53,35,12.0,0
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
68.0,29.99,1,4.2,250,80,0,20,0,0,0,0.0,1
46.0,46.0,1,4.2,742,87,0,13,0,0,0,0.0,1
60.0,48.0,1,4.5,773,100,0,0,0,0,0,0.0,1
50.0,50.0,1,4.1,483,0,0,0,100,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
68.0,68.0,1,3.7,62,58,0,42,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
34.0,34.0,1,4.4,122,95,0,5,0,0,0,0.0,1
46.0,46.0,1,4.3,190,82,0,18,0,0,0,0.0,1
65.0,62.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
70.4,70.4,1,4.4,291,87,0,13,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
68.0,59.99,1,4.2,250,80,0,20,0,0,0,0.0,1
46.0,46.0,1,4.4,291,87,0,13,0,0,0,0.0,1
39.0,35.58,0,4.4,73,88,0,0,0,0,0,12.0,0
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
54.99,54.99,1,4.3,605,0,0,15,85,0,0,0.0,1
68.0,59.8,1,4.2,250,80,0,20,0,0,0,0.0,1
20.0,20.0,0,4.7,532,0,0,0,0,53,35,12.0,0
44.0,39.58,1,4.1,16,79,0,0,0,0,0,21.5,0
68.0,68.0,1,3.7,62,58,0,42,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
50.0,35.0,1,4.3,414,41,0,11,48,0,0,0.0,1
46.0,46.0,1,4.2,742,87,0,13,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
48.0,48.0,1,4.4,772,100,0,0,0,0,0,0.0,1
31.47,31.47,0,4.0,95,72,0,0,0,0,0,28.0,0
46.0,40.48,1,4.3,488,71,0,29,0,0,0,0.0,1
48.0,48.0,1,4.3,414,41,0,11,48,0,0,0.0,1
33.0,29.7,0,4.4,3,0,0,0,0,90,0,10.0,0
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
38.0,33.63,1,4.5,26,79,0,0,0,0,0,21.0,0
65.0,65.0,1,4.4,314,0,0,0,100,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
46.0,29.95,1,4.4,291,87,0,13,0,0,0,0.0,1
55.0,52.0,1,4.3,605,0,0,15,85,0,0,0.0,1
33.0,33.0,0,4.0,95,72,0,0,0,0,0,28.0,0
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
65.0,34.98,1,4.3,1894,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
46.0,40.48,1,4.3,488,71,0,29,0,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
38.0,38.0,1,3.8,32,71,0,0,0,0,0,29.5,0
50.0,50.0,1,4.1,483,0,0,0,100,0,0,0.0,1
67.96,67.96,1,4.3,1894,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
60.0,42.0,1,4.5,773,100,0,0,0,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
46.0,46.0,1,4.4,291,100,0,0,0,0,0,0.0,1
50.0,45.0,1,4.2,972,85,0,15,0,0,0,0.0,1
46.0,46.0,1,4.3,191,82,0,18,0,0,0,0.0,1
46.0,40.48,1,4.3,488,71,0,29,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
65.0,47.99,1,4.3,1894,80,0,20,0,0,0,0.0,1
28.0,28.0,0,4.1,60,88,0,0,0,0,0,12.0,0
50.0,36.63,1,4.2,972,85,0,15,0,0,0,0.0,1
60.0,50.0,1,4.5,773,82,0,18,0,0,0,0.0,1
53.84,53.84,1,4.3,414,41,0,11,48,0,0,0.0,1
22.0,18.37,0,4.4,405,0,0,12,0,53,35,0.0,0
48.0,48.0,1,4.5,773,100,0,0,0,0,0,0.0,1
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
46.0,29.95,1,4.4,291,87,0,13,0,0,0,0.0,1
26.99,26.99,0,4.3,95,82,0,18,0,0,0,0.0,0
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
46.0,46.0,1,4.4,291,87,0,13,0,0,0,0.0,1
55.0,52.5,1,4.3,605,0,0,15,85,0,0,0.0,1
12.0,12.0,0,4.5,99,82,0,0,0,0,0,18.0,0
50.0,50.0,1,4.3,414,41,0,11,48,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
36.35,36.35,1,4.3,382,86,0,14,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
68.0,49.99,1,4.2,250,80,0,20,0,0,0,0.0,1
48.0,33.6,1,4.3,398,82,0,18,0,0,0,0.0,1
38.0,33.63,1,4.5,26,79,0,0,0,0,0,21.0,0
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
50.0,50.0,1,4.1,483,0,0,0,100,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
39.01,39.01,1,4.4,122,95,0,5,0,0,0,0.0,1
48.0,28.49,1,4.3,398,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
20.0,18.0,0,4.7,532,0,0,0,0,53,35,12.0,0
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
64.99,64.99,1,4.2,158,81,0,19,0,0,0,0.0,1
22.0,17.5,0,4.2,19,0,0,0,0,92,0,8.0,0
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
38.0,34.2,1,3.8,32,71,0,0,0,0,0,29.5,0
46.0,46.0,1,4.3,191,82,0,18,0,0,0,0.0,1
68.0,68.0,1,3.7,62,58,0,42,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
72.0,52.5,1,3.8,105,72,0,28,0,0,0,0.0,1
38.0,29.35,1,4.3,382,100,0,0,0,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
60.0,48.0,1,4.5,773,100,0,0,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
46.0,46.0,1,4.3,488,72,0,0,0,0,0,28.0,0
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
27.0,25.24,0,3.9,47,100,0,0,0,0,0,0.0,0
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
46.0,29.99,1,4.4,291,87,0,13,0,0,0,0.0,1
36.0,32.05,1,4.6,68,72,0,0,0,0,0,28.0,0
22.0,15.93,0,4.2,19,0,0,0,0,92,0,8.0,0
38.0,33.63,1,3.8,32,71,0,0,0,0,0,29.5,0
65.0,46.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
46.0,40.48,1,4.3,488,71,0,29,0,0,0,0.0,1
34.0,34.0,1,4.4,122,95,0,5,0,0,0,0.0,1
18.0,18.0,1,4.0,518,89,0,11,0,0,0,0.0,0
38.0,33.63,1,4.5,26,79,0,0,0,0,0,21.0,0
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
50.0,36.99,1,4.2,972,85,0,15,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
39.0,39.0,0,4.7,154,93,0,7,0,0,0,0.0,0
46.0,46.0,1,4.3,191,82,0,18,0,0,0,0.0,1
68.0,47.6,1,4.2,250,80,0,20,0,0,0,0.0,1
38.0,21.79,1,4.3,382,86,0,14,0,0,0,0.0,1
33.0,33.0,0,4.2,16,0,0,0,0,95,0,5.0,0
68.0,44.43,1,4.2,96,70,0,30,0,0,0,0.0,1
38.0,33.63,1,3.8,32,71,0,0,0,0,0,29.5,0
33.0,33.0,0,4.0,15,72,0,0,0,0,0,28.0,0
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
68.0,68.0,1,4.2,250,80,0,20,0,0,0,0.0,1
46.0,29.95,1,4.4,291,87,0,13,0,0,0,0.0,1
38.0,33.63,1,3.8,32,71,0,0,0,0,0,29.5,0
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
36.0,27.0,1,4.6,68,72,0,0,0,0,0,28.0,0
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
60.0,48.0,1,4.5,773,100,0,0,0,0,0,0.0,1
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
46.0,46.0,1,4.3,191,82,0,18,0,0,0,0.0,1
46.0,31.99,1,4.3,488,72,0,0,0,0,0,28.0,0
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
49.95,49.95,1,4.2,96,70,0,30,0,0,0,0.0,1
46.0,46.0,1,4.2,742,87,0,13,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
50.0,44.99,1,4.3,414,41,0,11,48,0,0,0.0,1
44.0,44.0,0,4.6,105,0,0,0,0,53,35,12.0,0
49.96,49.96,1,4.2,972,85,0,15,0,0,0,0.0,1
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
65.0,44.75,1,4.2,114,0,0,10,90,0,0,0.0,1
38.0,28.5,1,3.8,32,71,0,0,0,0,0,29.5,0
32.0,32.0,1,3.9,93,0,0,0,0,92,0,8.0,0
18.0,18.0,1,4.0,518,89,0,11,0,0,0,0.0,0
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
39.0,39.0,0,4.1,60,88,0,0,0,0,0,12.0,0
33.0,33.0,0,4.0,95,72,0,0,0,0,0,28.0,0
14.99,14.99,0,4.3,95,41,0,11,48,0,0,0.0,0
68.0,68.0,1,4.2,250,80,0,20,0,0,0,0.0,1
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
38.0,33.63,1,3.8,32,71,0,0,0,0,0,29.5,0
38.0,28.5,1,3.8,32,71,0,0,0,0,0,29.5,0
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
47.99,47.99,1,4.4,772,100,0,0,0,0,0,0.0,1
22.0,22.0,0,4.4,405,0,0,12,0,53,35,0.0,0
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
22.0,15.47,0,4.4,405,0,0,12,0,53,35,0.0,0
27.0,27.0,0,4.3,95,82,0,18,0,0,0,0.0,0
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
59.43,59.43,1,4.3,414,41,0,11,48,0,0,0.0,1
33.0,33.0,0,4.0,95,72,0,0,0,0,0,28.0,0
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
50.0,50.0,1,4.1,483,0,0,0,100,0,0,0.0,1
22.0,19.49,0,4.4,405,0,0,0,0,53,35,12.0,0
48.0,29.17,1,4.3,398,82,0,18,0,0,0,0.0,1
68.0,68.0,1,3.7,62,58,0,42,0,0,0,0.0,1
46.0,46.0,1,4.4,291,100,0,0,0,0,0,0.0,1
65.0,46.56,1,4.2,114,0,0,10,90,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
38.0,38.0,1,3.8,32,0,71,0,0,0,0,29.0,0
22.0,17.46,0,4.2,19,0,0,0,0,92,0,8.0,0
50.0,50.0,1,4.1,483,0,0,0,100,0,0,0.0,1
65.0,61.28,1,4.2,114,0,0,10,90,0,0,0.0,1
68.0,47.6,1,4.2,250,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
49.0,40.82,0,4.3,429,0,0,0,0,95,0,5.0,0
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
44.0,44.0,1,4.0,29,88,0,12,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
22.0,22.0,0,4.8,6,43,0,9,48,0,0,0.0,0
45.99,45.99,1,4.4,291,76,0,24,0,0,0,0.0,1
20.0,15.0,0,4.7,532,0,0,0,0,53,35,12.0,0
36.0,36.0,1,4.6,68,72,0,0,0,0,0,28.0,0
65.0,65.0,1,4.4,314,0,0,0,100,0,0,0.0,1
63.05,63.05,1,4.3,1894,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
65.0,48.55,1,4.2,114,0,0,10,90,0,0,0.0,1
36.0,29.99,1,4.6,68,72,0,0,0,0,0,28.0,0
60.0,60.0,1,4.4,772,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
22.0,18.92,0,4.4,405,0,0,0,0,53,35,12.0,0
30.0,30.0,0,3.9,47,100,0,0,0,0,0,0.0,0
65.0,44.95,1,4.2,114,0,0,10,90,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
46.0,40.48,1,4.3,488,71,0,29,0,0,0,0.0,1
50.0,47.0,1,4.3,414,54,0,13,33,0,0,0.0,1
46.0,46.0,1,4.4,291,100,0,0,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
60.0,44.99,1,4.2,158,81,0,19,0,0,0,0.0,1
65.0,51.77,1,4.2,114,0,0,10,90,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
46.0,46.0,1,4.3,488,71,0,29,0,0,0,0.0,1
50.0,50.0,1,4.1,484,0,0,0,100,0,0,0.0,1
38.5,38.5,0,4.3,429,0,0,0,0,95,0,5.0,0
44.0,39.6,1,4.1,16,79,0,0,0,0,0,21.5,0
44.0,44.0,1,4.1,16,79,0,0,0,0,0,21.5,0
65.0,37.17,1,4.2,114,0,0,10,90,0,0,0.0,1
46.0,40.48,1,4.3,488,71,0,29,0,0,0,0.0,1
46.0,46.0,1,4.4,291,100,0,0,0,0,0,0.0,1
44.0,44.0,1,4.3,39,0,0,0,0,53,35,12.0,0
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
33.0,23.13,0,4.0,95,72,0,0,0,0,0,28.0,0
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
50.0,47.0,1,4.3,414,41,0,11,48,0,0,0.0,1
64.9,64.9,1,4.4,1163,80,0,20,0,0,0,0.0,1
38.0,33.63,1,4.5,26,79,0,0,0,0,0,21.0,0
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
20.0,14.0,0,4.7,532,0,0,0,89,0,0,11.0,0
46.0,40.48,1,4.3,488,71,0,29,0,0,0,0.0,1
44.0,44.0,1,4.1,16,79,0,0,0,0,0,21.5,0
38.0,38.0,1,3.8,32,71,0,0,0,0,0,29.5,0
27.0,27.0,0,4.3,95,41,0,11,48,0,0,0.0,0
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
59.96,59.96,1,4.4,772,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
50.0,50.0,1,4.1,483,0,0,0,100,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
46.0,46.0,1,4.2,742,87,0,13,0,0,0,0.0,1
39.88,39.88,1,4.4,772,100,0,0,0,0,0,0.0,1
60.0,39.99,1,4.5,773,100,0,0,0,0,0,0.0,1
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
18.0,18.0,1,4.0,518,89,0,11,0,0,0,0.0,0
50.0,34.83,1,4.3,414,41,0,11,48,0,0,0.0,1
33.0,19.8,0,4.2,16,0,0,0,0,95,0,5.0,0
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
48.0,48.0,1,4.5,773,100,0,0,0,0,0,0.0,1
46.0,46.0,1,4.4,291,87,0,13,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
60.0,48.0,1,4.4,772,82,0,18,0,0,0,0.0,1
68.0,68.0,1,3.7,62,58,0,42,0,0,0,0.0,1
38.0,38.0,1,4.5,26,79,0,0,0,0,0,21.0,0
43.98,43.98,1,4.1,16,79,0,0,0,0,0,21.5,0
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
54.0,54.0,1,3.8,105,72,0,28,0,0,0,0.0,1
38.0,33.63,1,4.5,26,79,0,0,0,0,0,21.0,0
54.99,54.99,1,4.3,398,82,0,18,0,0,0,0.0,1
60.0,48.0,1,4.5,773,100,0,0,0,0,0,0.0,1
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
46.0,34.5,1,4.3,488,72,0,0,0,0,0,28.0,0
27.0,14.99,0,4.3,95,41,0,11,48,0,0,0.0,0
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
68.0,68.0,1,4.2,250,80,0,20,0,0,0,0.0,1
38.0,38.0,1,3.8,32,71,0,0,0,0,0,29.5,0
38.0,21.89,1,4.3,382,86,0,14,0,0,0,0.0,1
46.0,40.48,1,4.3,488,71,0,29,0,0,0,0.0,1
46.0,46.0,1,4.4,291,100,0,0,0,0,0,0.0,1
38.0,33.63,1,3.8,32,71,0,0,0,0,0,29.5,0
60.0,48.0,1,4.5,773,100,0,0,0,0,0,0.0,1
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
50.0,50.0,1,4.1,483,0,0,0,100,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
38.0,24.99,1,4.3,382,86,0,14,0,0,0,0.0,1
34.0,34.0,1,4.4,122,95,0,5,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
33.0,33.0,0,4.7,460,0,0,0,0,90,0,10.0,0
46.0,46.0,1,4.4,291,100,0,0,0,0,0,0.0,1
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
38.0,33.62,1,4.5,26,79,0,0,0,0,0,21.0,0
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
68.0,49.89,1,4.2,96,70,0,30,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
65.0,45.99,1,4.2,114,0,0,10,90,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
50.0,47.0,1,4.3,414,41,0,11,48,0,0,0.0,1
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
46.0,46.0,1,4.3,488,71,0,29,0,0,0,0.0,1
50.0,50.0,1,4.1,483,0,0,0,100,0,0,0.0,1
50.0,47.0,1,4.3,414,41,0,11,48,0,0,0.0,1
60.0,54.97,1,4.4,772,82,0,18,0,0,0,0.0,1
65.0,44.95,1,4.2,114,0,0,10,90,0,0,0.0,1
44.0,39.6,1,4.1,16,79,0,0,0,0,0,21.5,0
48.4,48.4,1,4.2,972,85,0,15,0,0,0,0.0,1
50.0,47.0,1,4.3,414,41,0,11,48,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
46.0,46.0,1,4.4,291,100,0,0,0,0,0,0.0,1
38.0,33.63,1,4.5,26,79,0,0,0,0,0,21.0,0
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
50.0,47.0,1,4.3,414,41,0,11,48,0,0,0.0,1
44.0,39.6,1,4.1,16,79,0,0,0,0,0,21.5,0
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
18.0,18.0,1,4.0,518,89,0,11,0,0,0,0.0,0
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
46.0,40.48,1,4.3,488,71,0,29,0,0,0,0.0,1
65.0,42.48,1,4.2,114,0,0,10,90,0,0,0.0,1
39.0,39.0,0,4.7,154,93,0,7,0,0,0,0.0,0
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
46.0,46.0,1,4.4,291,87,0,13,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
46.0,46.0,1,4.2,742,87,0,13,0,0,0,0.0,1
54.77,54.77,1,4.3,605,0,0,15,85,0,0,0.0,1
46.0,46.0,1,4.2,742,87,0,13,0,0,0,0.0,1
50.0,50.0,1,4.3,414,41,0,11,48,0,0,0.0,1
65.0,65.0,1,4.3,1894,80,0,20,0,0,0,0.0,1
48.0,48.0,1,4.3,488,71,0,29,0,0,0,0.0,1
46.0,46.0,1,4.4,291,87,0,13,0,0,0,0.0,1
65.0,41.06,1,4.3,1894,80,0,20,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
39.0,39.0,0,4.7,154,93,0,7,0,0,0,0.0,0
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.2,114,0,0,10,90,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
12.0,12.0,0,4.5,99,82,0,0,0,0,0,18.0,0
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
68.0,68.0,1,3.7,62,58,0,42,0,0,0,0.0,1
27.0,27.0,0,4.3,95,41,0,11,48,0,0,0.0,0
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
55.0,55.0,1,4.3,605,0,0,15,85,0,0,0.0,1
46.0,43.0,1,4.4,291,87,0,13,0,0,0,0.0,1
46.0,46.0,1,4.4,291,100,0,0,0,0,0,0.0,1
46.0,46.0,1,4.4,291,100,0,0,0,0,0,0.0,1
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
60.0,48.0,1,4.5,773,100,0,0,0,0,0,0.0,1
36.0,27.0,1,4.6,68,72,0,0,0,0,0,28.0,0
50.0,50.0,1,4.2,972,85,0,15,0,0,0,0.0,1
36.0,32.05,1,4.6,68,72,0,0,0,0,0,28.0,0
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
30.0,30.0,0,3.9,47,100,0,0,0,0,0,0.0,0
60.0,60.0,1,4.2,158,81,0,19,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
44.0,44.0,1,4.0,29,88,0,12,0,0,0,0.0,1
46.0,46.0,1,4.3,191,82,0,18,0,0,0,0.0,1
65.0,51.99,1,4.3,1894,80,0,20,0,0,0,0.0,1
38.0,38.0,1,4.3,382,86,0,14,0,0,0,0.0,1
60.0,60.0,1,4.5,773,100,0,0,0,0,0,0.0,1
68.0,49.99,1,4.2,250,80,0,20,0,0,0,0.0,1
22.0,14.66,0,4.4,405,0,0,12,0,53,35,0.0,0
34.75,34.75,1,4.3,414,41,0,11,48,0,0,0.0,1
60.0,60.0,1,4.5,773,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
60.0,60.0,1,4.4,772,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,85,0,15,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
50.0,47.0,1,4.3,414,41,0,11,48,0,0,0.0,1
36.0,29.99,1,4.6,68,72,0,0,0,0,0,28.0,0
22.0,22.0,0,4.8,6,43,0,9,48,0,0,0.0,0
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
57.99,57.99,1,4.2,158,81,0,19,0,0,0,0.0,1
48.0,29.79,1,4.3,398,82,0,18,0,0,0,0.0,1
65.0,65.0,1,4.4,1163,80,0,20,0,0,0,0.0,1
48.0,48.0,1,4.3,398,82,0,18,0,0,0,0.0,1
60.0,27.59,1,4.4,772,82,0,18,0,0,0,0.0,1
21.2,21.2,0,4.8,6,43,0,9,48,0,0,0.0,0
65.0,65.0,1,4.4,841,91,0,9,0,0,0,0.0,1
64.9,64.9,1,4.3,1894,80,0,20,0,0,0,0.0,1
33.0,33.0,0,3.5,8,0,0,0,0,90,0,10.0,0
